,line,file_name,page_number
218,"paramaritima Königsmann, 1960 (Idiasta)
Beiträge zur Entomologie, Berlin 10: 644-646; Taf. 10, Fig. 6, 9; Taf. 13, Fig. 2, 4, 6; Taf. 14, Fig. 3, 6; Taf. 16, Fig. 4
Lehrte, Hannover: ♀ Holotypus, 21.11.1958, Präp. Nr. 17.3.59, leg. Gersdorf; 1 ♂ Paratypus 5.11.1959, Präp. Nr. 7.12.59/2, leg. Gersdorf; im DEI. Mikroskopische Präparate nicht gefunden.",DOI 10.21248contrib.entomol.55.1.151-250_page_32_output.json,32
219,"patzaki Taeger, 1989 (Orgilus)
Die Orgilus-Arten der Paläarktis (Hymenoptera, Braconidae). - Akademie der Landwirtschaftswissenschaften der DDR, Berlin [1988]: 153-155
♀ Holotypus, DDR: Bad Freienwalde: Gabow, Oder 23.VII. 1987 A. Taeger leg., ex Coleophora virgatella Zeller, im DEI; 21 ♂, 12 ♀ Paratypen siehe Originalbeschreibung. DEI: ♀ Holotypus mit den Angaben der Beschreibung. Paratypen mit den Angaben des Holotypus aber: 1 ♂, 1 ♀ 10.7.1987; 3 ♂ 15.7.1987; 1 ♂ 20.7.1987; 3 ♂, 1 ♀ 8.-18.7.1988.2 ♂, 2 ♀ Paratypen, Gabow Kr. Freienwalde, 13.7.1986, ex Coleophora virgatella 2., leg. Patzak.",DOI 10.21248contrib.entomol.55.1.151-250_page_32_output.json,32
220,  FAMILIE EUPELMIDAE  ,DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
221,"  willei   Brèthes, 1927 ( Tropimius )
Entomologische Mitteilungen, Berlin-Dahlem 16: 329, Fig. 2
Syntypen, Porto Alegre, 1924.25, leg. Wille, Parasit von Cecidoses eremita Curt., im DEI. DEI: 1 Syntypus, Porto Alegre, 5. Parasit von Cecidoses eremita, 1924.25, leg. Wille.",DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
222,  FAMILIE EUPELMIDAE  ,DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
223,"  albisquarnulata   Enderlein, 1912 ( Metapelma )
Entomologische Mitteilungen, Berlin-Dahlem 1: 147-148
Holotypus, Ceylon, Pankulam, leg. Horn, im DEI. DEI: Holotypus, Ceylon, Pankulam, 99, leg. Horn.",DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
224,"  anpingensis   Masi, 1927 ( Eupelmus )
Konowia, Wien 5 [1926]: 328-330, Fig. 24
♀ Holotypus, Formosa, Anping, 6.1911, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
225,"  elegans   Masi, 1927 ( Sauteria )
Konowia, Wien 5 [1926]: 338-340, Fig. 27
♀ Holotypus, Formosa, Kankau, 1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
226,"  eximia   Masi, 1927 ( Sauteria )
Konowia, Wien 5 [1926]: 334-338, Fig. 26
Syntypen, Formosa, leg. Sauter: 3 ♀ Kankau und Kosempo, 5.-6.1912; 2 ♂ Taihorin, 5.1911; im DEI. DEI: 1 ♀ Syntypus, Formosa, Kankau (Koshun), 5.1912, leg. Sauter; 1 ♀ Syntypus, Formosa, Kosempo, 5.1912, leg. Sauter; 1 ♀ Syntypus, Formosa, Taihorin, 7.8.1911, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
227,"  fuscus   Masi, 1927 ( Eupelmus )
Konowia, Wien 5 [1926]: 325-328, Fig. 23
♀ Holotypus, Formosa, Tainan, 4.1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
228,"  grallaria   Masi, 1926 ( Metaplopoda )
Konowia, Wien 5: 276-279, Fig. 21, 22
♀ Holotypus, Formosa, Anping, 5.1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
229,"  stenogastra   Masi, 1927 ( Calosota )
Konowia, Wien 5 [1926]: 330-333, Fig. 25
♀ Holotypus, Formosa, Taihorin, 7.8.1911, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
230,  FAMILIE EURYTOMIDAE  ,DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
231,"  foeniculi   Otten, 1941 ( Systole )
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 8: 262-263
1 ♂, 9 ♀ Syntypen, Iran, ex Fenchelsamen, 1941, leg. Weidner, im DEI. DEI: 1 ♂, 5 ♀ Syntypen + 11 mikr. Pr., aus Fenchelsamen vom Iran, Hamburg, 7.8.41, leg. Weidner.",DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
232,"  monemae   Ruschka, 1918 ( Eurytoma )
Entomologische Mitteilungen, Berlin-Dahlem 7: 161-162, Fig. 1, 2
♂ ♀ Syntypen, Tientsin (wohl Druckfehler), 6.1914, leg. Hoffmann, gezogen aus den Kokons von Monema flavescens Walk., im DEI. DEI: 50 Syntypen, Tsingtau “Cocon v. Miresa flavescens, Tsingtau, e. l. 28.VI. 1914”.",DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
233,DOI: 10.21248/contrib.entomol.55.1.151-250,DOI 10.21248contrib.entomol.55.1.151-250_page_42_output.json,42
234,"minasensis Brèthes, 1927 (Ichneumon)
Entomologische Mitteilungen, Berlin-Dahlem 16: 303-304
♀ Holotypus, Uberaba, Minas, durch Le Moult, im DEI. DEI: Entgegen der Originalbeschreibung ist der Holotypus ein ♂.",DOI 10.21248contrib.entomol.55.1.151-250_page_70_output.json,70
235,"minimus Uchida, 1932 (Cremastus)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 196-197
♀ Holotypus, Formosa, Kankau, 5.1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_70_output.json,70
236,"minimus Lange, 1911 (Microcryptus)
Deutsche Entomologische Zeitschrift, Berlin 1911: 541
♂ Holotypus, Javornik, 1400 m, 15.6.10, leg. Meusel. DEI: ♂ Holotypus, Croatia, Javornik, 1423 m, 15.6.10, leg. Meusel.",DOI 10.21248contrib.entomol.55.1.151-250_page_70_output.json,70
237,"minuta Cushman, 1933 (Epirhyssa)
Insecta Matsumurana, Sapporo 8: 29-30
♀ Holotypus, Formosa, Kankau (Koshun), leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Kankau (Koshun), 5.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_70_output.json,70
238,"montanus Oehlke, 1966 (Neoxorides)
Beiträge zur Entomologie, Berlin 15 [1965]: 887, 889-890
♂ Holotypus, ČSSR, Bohem., Kotel-Berg, 12.6.1964, 1200 m, leg. Oehlke, im DEI; ♂ ♀ Paratypen siehe Originalbeschreibung. DEI: ♂ Holotypus, 1 ♂ Paratypus, mit den Angaben der Beschreibung; 2 ♀ Paratypen, Tabarz, 19.7.11, ex coll. Lichtwardt; 1 ♂ Paratypus, ohne Fundortangaben.",DOI 10.21248contrib.entomol.55.1.151-250_page_70_output.json,70
239,"montanus Lange, 1911 (Stylocryptus)
Deutsche Entomologische Zeitschrift, Berlin 1911: 542
♂ Holotypus, Süd-Kroatien, Mons Zeejak, 1600 m. DEI: ♂ Holotypus, Croatia, Mons Zeejak, 22.6.10, leg. Meusel.",DOI 10.21248contrib.entomol.55.1.151-250_page_70_output.json,70
240,"monticola Hedwig, 1938 (Holocremnd)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 5: 226-227
♀, 14 ♀ Syntypen, Schlesien, Glazer Schnee- und Bielengebirger, Kammlagen ca. 1000 m, 7.1925-33, leg. Hedwig. DEI: ♂ Lectotypus, Bielengeb., 15.7.30; 1 ♀ Paralectotypus, Kamnitz, 28.7.33, Hedwig; von Oehlke (Beiträge zur Entomologie, Berlin 13: 408; 1963) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_70_output.json,70
241,"neotropicus Brèthes, 1927 (Parabatus)
Entomologische Mitteilungen, Berlin-Dahlem 16: 324
♀ Syntypen, Uberaba, Minas, durch Le Moult, im DEI. DEI: 1 ♀ Syntypus, Uberaba, Minas, Le Moult.",DOI 10.21248contrib.entomol.55.1.151-250_page_70_output.json,70
242,"niger Cushman, 1933 (Leptobatopsis)
Insecta Matsumurana, Sapporo 8: 16-17
♀ Holotypus, Formosa, Kankau (Koshun), leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Kankau (Koshun), 4.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_70_output.json,70
243,"nigra Cushman, 1933 (Siphimedia)
Insecta Matsumurana, Sapporo 8: 13-14
♀ Holotypus, Formosa, Hoozan, leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Hoozan, 5.1910, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_70_output.json,70
244,"nigrescens Cushman, 1933 (Charitopimpla)
Insecta Matsumurana, Sapporo 8: 41
♀ Holotypus, Formosa, Taihorin, leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Taihorin, 7.11.1911, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_70_output.json,70
245,"pilosus UCHIDA, 1932 (Leptocryptus)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 188-189
2 ♂ Syntypen, Formosa, Taihorin, 5.1910, leg. Sauter, im DEI. DEI: ♂ Lectotypus, Formosa, Taihorin, 5.1910, leg. Sauter, von Townes, Townes & Gupta (Memoirs of the American Entomological Institute, Ann Arbor 1: 119; 1961) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_73_output.json,73
246,"pleuralis CUSHMAN, 1925 (Xanthopimpla)
Entomologische Mitteilungen, Berlin-Dahlem 14: 49-50
♂ Holotypus, 1 ♂ Paratypus, Formosa, Kankau (Koshun), leg. Sauter, Holotypus im DEI, Paratypus Nr. 27151 im U. S. Nat. Museum. DEI: ♂ Holotypus, Formosa, Kankau (Koshun), 7.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_73_output.json,73
247,"processioneae RATZEBURG, 1849 (Pimpla)
Stettiner entomologische Zeitung, Stettin 10: 133
♂ Syntypen, Elb-Forsten des Lüdderitzer Reviers?, ex Gastropacha processionea L. leg. Graff sen. in Berlin. DEI: ♂ Lectotypus, 1 ♂ Paralectotypus, ohne Fundortangaben, von Fitton (Entomologist's Monthly Magazine, Oxford 113 [1977]: 147; 1978) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_73_output.json,73
248,"propodeum CUSHMAN, 1933 (Spiloxorides)
Insecta Matsumurana, Sapporo 8: 10
♀ Holotypus, Formosa, Kosempo, leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Kosempo, 7.9.1911, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_73_output.json,73
249,"puerilis CUSHMAN, 1937 (Atrometus)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 4: 301-302
♀ Holotypus, Formosa, Kankau (Koshun), leg. Sauter, im DEI; 1 ♀ Paratypus, Philippine Islands, N. Luzon, Benguet Mountains, Baguio, in coll. Baker, Nr. 52004 im U. S. Nat. Museum. DEI: ♀ Holotypus (ohne Hinterleib), Formosa, Kankau (Koshun), 7.4.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_73_output.json,73
250,"punctatus UCHIDA, 1932 (Pristomerus)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 197
Syntypen, Formosa, leg. Sauter: 2 ♀ Taihoku, 4.1912; Taihorin, 1 ♀ 1.1910, 1 ♀ 4.1912; im DEI. DEI: 1 ♀ Syntypus, Formosa, Taihorin, 1.1910, leg. Sauter; 1 ♀ Syntypus, Formosa, Tainan (Taihoku?), 4.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_73_output.json,73
251,"quadrimaculatus LANGE, 1911 (Hemiteles)
Deutsche Entomologische Zeitschrift, Berlin 1911: 542-543
♀ Holotypus, Süd-Kroatien, Satorina, 1600 m, 17.9.10. DEI: ♀ Holotypus, Croatia, Satorina, 1624 m, 17.9.10, leg. Meusel.",DOI 10.21248contrib.entomol.55.1.151-250_page_73_output.json,73
252,"radialis UCHIDA, 1932 (Exochus)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 210-211
♀ Holotypus, Formosa, Taihorin, 5.1910, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_73_output.json,73
253,"ramellaris UCHIDA, 1932 (Melanichneumon)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 157-158
♂ Holotypus, Formosa, Taihorin, 5.1910, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_73_output.json,73
254,"reissigii RATZEBURG, 1848 (Pimpla)
Die Ichneumonen der Forstinsecten - Nicolai'sche Buchhandlung, Berlin. 2: 89-90
Syntypen, Darmstadt, aus Erlenholz, ex Cryptorrhynchus lapathi, leg. Reissig; 3 Syntypen, Ostseestrand, leg. Angern. DEI: ♀ Lectotypus, Lapath Wiege; 2 Paralectotypen, ohne Fundortangaben; von Fitton (Entomologist's Monthly Magazine, Oxford 113 [1977]: 147; 1978) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_73_output.json,73
255,"Bé""; 1 ♀ Paralectotypus “populell. 3.45”, von Haeselbarth (Beiträge zur Entomologie, Berlin 29: 194; 1979) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_31_output.json,31
256,"  liparidis   RATZEBURG, 1844 ( Microgaster )
Die Ichneumonen der Forstinsecten - Nicolai’sche Buchhandlung Bd. 1: 70
Zahlreiche ♀ Syntypen (?) ex Liparis dispar, Ende Juni 1842, leg. Ratzeburg. DEI: 3 Syntypen “399”; 1 Syntypus “127” von Wilkinson als Type und Cotypen ausgezeichnet. Nach Wilkinson (Transactions of the Royal Entomological Society of London, London 95: 107-114; 1945) handelt es sich um Syntypen einer als primäres Homonym zu M. liparidis Boučé, 1834 beschriebenen Art. Wahrscheinlich ist die Auffassung Shenefelt’s (1972), dass es sich nur um eine Aufführung der Bouché-Art in Ratzeburg (1844) handelt, zutreffend.",DOI 10.21248contrib.entomol.55.1.151-250_page_31_output.json,31
257,"  maculipennis   ENDERLEIN, 1912 ( Opinus )
Entomologische Mitteilungen, Berlin-Dahlem 1: 262-263
♂ Holotypus, Formosa, Anping, 5.1910, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_31_output.json,31
258,"  melanostigma   STRAND, 1918 ( Coeloides scolyticida  var.)
Entomologische Mitteilungen, Berlin-Dahlem 7: 151-152
♀ Holotypus, Litauen, Ignalino, 8.1916, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_31_output.json,31
259,"  mindanaensis   WATANABE, 1934 ( Laccagathis )
Insecta Matsumurana, Sapporo 8: 123
♀ Holotypus, Philippinen, Mindanao, leg. Schultze, im DEI. DEI: ♀ Holotypus, Sanao, Mindanao, leg. Schultze.",DOI 10.21248contrib.entomol.55.1.151-250_page_31_output.json,31
260,"  minor   BRÈTHES, 1927 ( Plectobracon )
Entomologische Mitteilungen, Berlin-Dahlem 16: 326
♀ Holotypus, Manginhos, 2.1.1914, leg. Fischer, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_31_output.json,31
261,"  mongolicus   TAEGGER, 1989 ( Orgilus )
Die Orgilus-Arten der Paläarktis (Hymenoptera, Braconidae). - Akademie der Landwirtschaftswissenschaften der DDR, Berlin [1988]: 129-130
♀ Holotypus, NW Mongolei: Uvs-Aimak: Charchiraa-Gebirge, 30 km WSW Ulangom, Univ Halle, 2150 m, Wald-, Bergsteppe 3.-8.1977 Barberfalle; 1 ♀ Paratypus, Erstes Etikett wie Holotypus, Gelbschale 2375 m alp. Stufe alpine Matte, 9.-13.8.1977; im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_31_output.json,31
262,"  mongolicus   HAESELBARTH, 1999 ( Perilitus )
Mitteilungen der Münchner Entomologischen Gesellschaft, München 89: 20-23, Abb. 14-22
NW Mongolei: Uvs-Aimak: Charchiraa-Gebirge, 30 km WSW Ulangom, Univ. Halle: ♀ Holotypus, Gelbschale 2375 m, alp. Stufe, alp. Matte, 4.6.-22.6.1978, im DEI; Paratypen siehe Originalbeschreibung. DEI: NW Mongolei: Uvs-Aimak: Charchiraa-Gebirge, 30 km WSW Ulangom, Univ. Halle: ♀ Holotypus, 1 ♂, 1 ♀ Paratypen, Gelbschale 2375 m, alp. Stufe, alp. Matte, 4.6.-22.6.1978; 6 Paratypen, Gelbschale, 2375 m, alp. Stufe, 4.6.-10.6.1978; 4 Paratypen, Gelbschale, 2375 m, alp. Stufe, 11.-16.6.1978.",DOI 10.21248contrib.entomol.55.1.151-250_page_31_output.json,31
263,"  multiarticulatus   RATZEBURG, 1852 ( Bracon )
Die Ichneumonen der Forstinsecten - Nicolai’sche Buchhandlung Bd. 3: 246-247
Holotypus, ex Cerambyx populneus, leg. Rosenhauer. DEI: ♀ Holotypus, Nr. 299 “Bracon multiarticulatus Ratz. Rosenhauer”",DOI 10.21248contrib.entomol.55.1.151-250_page_31_output.json,31
264,"  myzophagum   MACKAUER, 1959 ( Praon volucre )
Beiträge zur Entomologie, Berlin 9: 847-849, Fig. 21
♀ Holotypus, 11 ♂, 19 ♀ Paratypen, Deutschland, Naumburg, 7.4.1949, leg. F. P. Müller, im DEI. DEI: ♀ Holotypus, 18 Paratypen siehe Originalbeschreibung, auch Alkoholmaterial.",DOI 10.21248contrib.entomol.55.1.151-250_page_31_output.json,31
265,"3 ♂, 1 ♀ Syntypen, Ceylon, Bentotta, 1899, leg. Horn, im DEI, 1 ♂ im Museum Stettin. DEI: 2 ♂ Syntypen, Ceylon, Bentotta, 1899, leg. Horn; 1 ♀ Ceylon, Kandy, 1899, leg. Horn, von Enderlein als Typus ausgezeichnet, aber der Fundort wird in der Originalbeschreibung nicht erwähnt.",DOI 10.21248contrib.entomol.55.1.151-250_page_41_output.json,41
266,"  scutellaris   Masi, 1927 ( Schizaspidia )
Konowia, Wien 5 [1926]: 370-372, Fig. 39, 40
2 ♀ Syntypen, Formosa, Kankau, 5.1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_41_output.json,41
267,"  vicina   Masi, 1927 ( Schizaspidia )
Konowia, Wien 5 [1926]: 366-370, Fig. 37, 38
5 ♂, 6 ♀ Syntypen, Formosa, Kankau, 4.-7.1912, leg. Sauter, im DEI. Lectotypus wurde von John Heraty designiert: Heraty, J. M. 2002. A Revision of the Genera of Eucharitidae (Hymenoptera: Chalcidoidea) of the World. Memoirs of the American Entomological Institute 68: 1-359.",DOI 10.21248contrib.entomol.55.1.151-250_page_41_output.json,41
268,  FAMILIE EULOPHIDAE  ,DOI 10.21248contrib.entomol.55.1.151-250_page_41_output.json,41
269,"  cecidicola   Brèthes, 1927 ( Parasympiesis )
Entomologische Mitteilungen, Berlin-Dahlem 16: 328-329
Syntypen, Porto Alegre, 1924/5, leg. Wille, Hyperparasit aus Gallen von Cecidoses eremita Curt, im DEI. DEI: 8 Syntypen, Porto Allegre, 1924.25, No 2 Überparasit von 1, leg. Wille.",DOI 10.21248contrib.entomol.55.1.151-250_page_41_output.json,41
270,"  germanica   Erdös, 1956 ( Holochariessa )
Beiträge zur Entomologie, Berlin 6: 335-336, Fig. 2c, 3
Dresden-Trachenberge, aus Cecidomyia florum Kieff. in Artemisia vulgaris L.: Syntypen 1 ♂, 12.8. 1953; 1 ♂ 27.7.1930, leg. Riedel, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_41_output.json,41
271,"  heyeri   Ratzeburg, 1848 ( Elachestus )
Die Ichneumonen der Forstinsecten - Nicolai'sche Buchhandlung, Berlin, 2: 174
1 Syntypus, aus monströsen Kätzchen der Salix caprea, welche im ersten Jahr von einer Blattwespe bewohnt waren, leg. Wißmann; Syntypen, aus Weiden, namentlich Salix aurita, deren Zweige mit kleinen Anschwellungen bedeckt waren, in denen Mückenlarven steckten, leg. Ratzeburg. DEI: ♂ Lectotypus, ohne Fundortangaben, von Graham ausgezeichnet.",DOI 10.21248contrib.entomol.55.1.151-250_page_41_output.json,41
272,"  kraussei   Wolff, 1916 ( Chrysocharis )
Entomologische Mitteilungen, Berlin-Dahlem 5: 270, 273, 278-280, Fig. 1-9
1 ♂, 13 ♀ Syntypen, Eberswalde, Puppen auf einem Platanenblatt, 7.1915, aus einer Lepidopterenlarve, leg. Krausse, ex 30.8.1915, leg. Wolff. DEI: 1 ♂, 2 ♀ Syntypen, Eberswalde, 1915, Wolff.",DOI 10.21248contrib.entomol.55.1.151-250_page_41_output.json,41
273,"  leucobates   Ratzeburg, 1848 ( Elachestus )
Die Ichneumonen der Forstinsecten - Nicolai'sche Buchhandlung, Berlin, 2: 172
♂ ♀ Syntypen: Hessen, aus L. cavella und L. emberizaepennella, leg. Reissig; Umgebung Eberswalde, aus L. cavella, leg. Ratzeburg: ohne Fundortangaben, aus L. pomifoliella und L. populifoliella, leg. Nördlinger. DEI: ♂ Lectotypus, 3 Paralectotypen, ohne Fundortangaben, coll. Ratzeburg, von Bouček (Beiträge zur Entomologie, Berlin 14: 667-668; 1964) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_41_output.json,41
274,"  oophagus   Otten, 1942 ( Tetrastichus )
Arbeiten über physiologische und angewandte Entomologie aus Berlin-Dahlem, Berlin 9: 160-162
27 ♀ Syntypen, Schriesheim a. d. B., 1.1929, Zucht Sachtleben; 4 ♀ Syntypen, Eberswalde, leg. Kruel. DEI: 21 Syntypen, Schriesheim a. d. B., 1.1929, ex Diprion Eiern.",DOI 10.21248contrib.entomol.55.1.151-250_page_41_output.json,41
275,"  upupaenellae   Boučé, 1834 ( Eulophus )
Naturgeschichte der Insekten, besonders in Hinsicht ihrer ersten Zustaende als Larven und Puppen. 1.Lieferung [einzige]. - Berlin, Nicolai: 172
Syntypen, ex Raupen von Tinea (Ornix) upupaenella. DEI: 1 Syntypus ohne Fundortangaben.",DOI 10.21248contrib.entomol.55.1.151-250_page_41_output.json,41
276,"  brevistigma   Enderlein, 1913 ( Parastephanellus )
Zoologischer Anzeiger, Leipzig 42: 203-204
♂ Holotypus, Formosa, Kankau (Koshun), 22.4.1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_92_output.json,92
277,"  flavidentatus   Enderlein, 1913 ( Diastephanus )
Zoologischer Anzeiger, Leipzig 42: 204-205
Syntypen, Formosa, leg. Sauter: 2 ♀, Taihorin, 7.12.1911; Kankau (Koshun), 1 ♀ 29.3.1912, 1 ♀ 6.1912, 1 ♀ 5.1912; 1 ♀ Hoozan, 7.9.1910, im DEI und Museum Stettin. DEI: Formosa, leg. Sauter: ♀ Lectotypus, Kankau (Koshun), 6.1912; 1 ♀ Paralectotypus, Taihorin, 7.12.1911; von Belokobylskij ausgezeichnet.",DOI 10.21248contrib.entomol.55.1.151-250_page_92_output.json,92
278,"  formosanus   Enderlein, 1913 ( Foenatopus )
Zoologischer Anzeiger, Leipzig 42: 207-209
Syntypen, Formosa, leg. Sauter: Kankau (Koshun), 1 ♀ 7.4.1912, 2 ♀ 22.4.1912, 3 ♀ 5.1912, 1 ♀ 6.1912, 1 ♂ 8.1912; Taihorin, 1 ♀ 5.1910, 1 ♀ 22.7.1911, 1 ♀ 7.11.1911, 2 ♀ 7.12.1911; 1 ♂ Fuhosho, 4.1909; Kosempo, 3 ♂, 3 ♀ 7.7.1911, 1 ♀ 6.6.1909, 1 ♀ 7.1909; 1 ♂, 11 ♀ Anping, 22.7.1911; 3 ♀ Hoozan, 7.9.1910; 2 ♂ Tainan, 22.7.1911; im DEI und Museum Stettin. DEI: ♀ Lectotypus, Kankau (Koshun), 22.4.1912, leg. Sauter. Paralectotypen, Formosa, leg. Sauter: 1 ♂, 2 ♀ Kankau (Koshun), 7.4., 5., 6.1912; 2 ♂, 1 ♀ Tainan, 22.7.1912; 2 ♀ Hoozan, 7.9.1910; 1 ♂ Anping, 22.7.1911; 1 ♂, 3 ♀ Kosempo, 7.7.1911; 1 ♂, 1 ♀ Taihorin, 5.1910 und 7.9.1911; 1 ♂ Fuhosho, 4.1909; von Belokobylskij ausgezeichnet.",DOI 10.21248contrib.entomol.55.1.151-250_page_92_output.json,92
279,"  fuscidens   Kieffer, 1911 ( Diastephanus )
Bolletino della Società Entomologica Italiana, Genova 41: 118
♀ Syntypen, Kamerun, leg. Conradt, im DEI. DEI: 1 ♀ Syntypus, Kamerun, leg. Conradt.",DOI 10.21248contrib.entomol.55.1.151-250_page_92_output.json,92
280,"  hornianus   Enderlein, 1912 ( Stephanus )
Entomologische Mitteilungen, Berlin-Dahlem 1: 390-391
2 ♂, 4 ♀ Syntypen, Ceylon, Penkulam, leg. Horn, im DEI und Museum Stettin. DEI: 1 ♂, 3 ♀ Syntypen, Ceylon, Penkulam, 1899, leg. Horn. 1 ♀ Syntypus von Achterberg als Megischus tortus (Morley, 1917) bestimmt.",DOI 10.21248contrib.entomol.55.1.151-250_page_92_output.json,92
281,"  leucodon   Kieffer, 1911 ( Diastephanus )
Bolletino della Società Entomologica Italiana, Genova 41: 116-117
♀ Syntypen, Kamerun, leg. Conradt, im DEI. DEI: 1 ♀ Syntypus, Kamerun, leg. Conradt.",DOI 10.21248contrib.entomol.55.1.151-250_page_92_output.json,92
282,"  ruficollis   Enderlein, 1913 ( Diastephanus )
Zoologischer Anzeiger, Leipzig 42: 205-206
Syntypen, Formosa, Kankau, leg. Sauter: 3 ♂ 5.1912, 1 ♀ 6.1912; im DEI und Museum Stettin. DEI: Formosa, Kankau (Koshun), leg. Sauter: ♀ Lectotypus 6.1912, 2 ♂ Paralectotypen 5.1912; von Belokobylskij ausgezeichnet.",DOI 10.21248contrib.entomol.55.1.151-250_page_92_output.json,92
